Title,Price,Currency,Sold by Newegg,Rating,Brand,Model,Color,CPU Type,CPU Speed,Number of Cores,Screen Size,Resolution,Touchscreen,Operating System,GPU/VPU,Graphic Type,SSD,HDD,Memory,Battery,Battery Life,Dimensions (W x D x H),Weight
"Asus 15.6-Inch HD Premium Laptop Intel Dual-Core i7 Upto 3.0GHz, 12GB DDR3, 512GB SSD, Wifi, Bluetooth, Webcam, DVD-RW, Windows 10 Professional 64Bit",999.0,USD,no,5,Asus,F555LA,Black,Intel Core i7 5th Gen,5500U (2.40 GHz),2,"15.6""",,No,Windows 10 Professional 64Bit,,Integrated Card,512 GB,No,12GB DDR3,2-cell lithium ion,Upto 5Hours,"15.00"" x 10.10"" x 1.00""",5.1 lbs
"Asus 15.6-Inch HD Premium Laptop Intel Dual-Core i7 Upto 3.0GHz, 12GB DDR3, 1TB Solid State Hybrid Drive, Wifi, Bluetooth, Webcam, DVD-RW, Windows 10 Professional 64Bit",999.0,USD,no,,Asus,F555LA,Black,Intel Core i7 5th Gen,5500U (2.40 GHz),2,"15.6""",,No,Windows 10 Professional 64Bit,,Integrated Card,8 GB,1 TB,12GB DDR3,2-cell lithium ion,Upto 5Hours,"15.00"" x 10.10"" x 1.00""",5.1 lbs
"Asus 15.6-Inch HD Premium Laptop Intel Dual-Core i7 Upto 3.0GHz, 12GB DDR3, 240GB SSD, Wifi, Bluetooth, Webcam, DVD-RW, Windows 10 Professional 64Bit",949.0,USD,no,1,Asus,F555LA,Black,Intel Core i7 5th Gen,5500U (2.40 GHz),2,"15.6""",,No,Windows 10 Professional 64Bit,,Integrated Card,240 GB,No,12GB DDR3,2-cell lithium ion,Upto 5Hours,"15.00"" x 10.10"" x 1.00""",5.1 lbs
"Lenovo ThinkPad Yoga 260 12.5"" FHD IPS Multi-Touch Notebook, Intel Dual-Core i7-6500U Upto 3.1GHz, 16GB RAM,  1TB SSD, Wifi, Bluetooth, Windows 10 Professional 64Bit",1699.0,USD,no,,Lenovo,Yoga 260,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"12.5""",1920 x 1080,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 520,Dedicated Card,1 TB,No,16GB DDR4,4-cell lithium ion,4-cell Upto 10 Hours,"12.2 x 8.7 x 0.7""",2.9 lbs
"Lenovo IdeaPad 100 15.6"" HD Notebook Intel Dual-Core i5 Upto 2.7GHz, 8GB Ram, 512GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, Windows 10 Professional 64Bit",799.0,USD,no,,Lenovo,100,Black,Intel Core i5 5th Gen,5200U (2.20 GHz),Dual-core Processor,"15.6""",,No,Windows 10 Professional 64Bit,Intel HD Graphics 5500,Integrated Card,512 GB,No,8GB DDR3,4-cell lithium ion,3~5hours,"14.88""L x 10.43""W x .9""H",5.06 lbs.
"Lenovo ThinkPad E560 15.6"" Full HD IPS Notebook, Intel Dual-Core i7 Upto 3.1GHz, 16GB DDR3, 512GB SSD, AMD Radeon R7 M370, Wifi, Bluetooth, DVD-RW, Windows 10 Professional 64Bit",1199.0,USD,no,,Lenovo,E560,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,No,Windows 10 Professional 64Bit,Radeon R7 M370,Dedicated Card,512 GB,No,16 GB DDR3,6-cell lithium ion,Upto 9 Hours,14.8 x 1.1 x 10.0,5.39 lb
"HP ProBook 455 G3 15.6"" HD Notebook, AMD Quad-Core A10-8700P Upto 3.2GHz, 16GB RAM, 240GB SSD, AMD Radeon R6, DVD-RW, Webcam, Wifi, Bluetooth, Windows 10 Home 64-Bit",589.0,USD,no,,HP,455 G3,Black,AMD A10-Series,1.80 GHz,Quad-core Processor,"15.6""",1366 x 768,No,Windows 10 Home,AMD Radeon R6 Series,Dedicated Card,240 GB,No,16GB DDR3,4-cell lithium ion,4-cell Lithium Ion,14.9 x .9 x 10.4,4.98 lbs
"HP ProBook 450 G3 15.6"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 16GB RAM, 240GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, Windows 7 Professional 64Bit",749.0,USD,no,,HP,450 G3,Matte Black,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"15.6""",1366 x 768,No,Windows 7 Professional,Intel HD Graphics 520,Integrated Card,240 GB,No,16 GB,4-cell lithium ion,4-Cell Lithium-Ion  Providing up to 7 Hours per Charge (44 Wh),"14.9 x 1.0 x 10.4""",4.56 lb
"Dell Inspiron 15 5000 15.6"" HD Truelife Touchscreen LED Notebook, Intel Dual-Core i7 Upto 3.0GHz, 16GB DDR3, 512GB SSD, Wifi, Bluetooth, Webcam, DVD-RW, Windows 10 Professional 64Bit",1098.0,USD,no,,DELL,5000 Series,Silver,Intel Core i7,,Dual-core Processor,"15.6""",,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 5500,Integrated Card,512 GB,No,16GB DDR3,,Upto 7 hours,14.9 x 0.9 x 10.2 inches,5.3 lbs
"ASUS Republic of Gamers G751JY 17.3"" FHD Gaming Notebook, Intel Quad-Core i7 Upto 3.5GHz, 32GB DDR3, 512GB SSD Plus 1TB HDD, NVIDIA GeForce GTX 980M 4GB, Blu-ray Burner, Windows 10 Professional 64Bit",1799.0,USD,no,,ASUS,G751JY,Black,Intel Core i7 4th Gen,4710HQ (2.50 GHz),Quad-core Processor,"17.3""",1920 x 1080,No,Windows 10 Pro,NVIDIA GeForce GTX 980M,Dedicated Card,512 GB,1 TB,32GB DDR3L,8-cell lithium ion,Upto 4 Hours,"16.4 x 1.7 x 12.5""",8.4 lb
"ASUS R516UX 15.6"" Full HD Notebook, Intel Dual-Core i7-6500U Upto 3.1GHz, 12GB RAM, 512GB SSD, Wifi, NVIDIA GTX950M 2GB GDDR3, Wifi, Bluetooth, Windows 10",1199.0,USD,no,,ASUS,,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 950M with 2GB GDDR3 VRAM,Dedicated Card,512 GB,No,12GB DDR3L,3-cell lithium ion,Upto 5 Hours,"15.0 x 10.0 x 0.9""",4.4 lbs
"ASUS R516UX 15.6"" Full HD Notebook, Intel Dual-Core i7-6500U Upto 3.1GHz, 12GB RAM, 1TB SSD, Wifi, NVIDIA GTX950M 2GB GDDR3, Wifi, Bluetooth, Windows 10",1399.0,USD,no,,ASUS,,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 950M with 2GB GDDR3 VRAM,Dedicated Card,1 TB,No,12GB DDR3L,3-cell lithium ion,Upto 5 Hours,"15.0 x 10.0 x 0.9""",4.4 lbs
"Acer Aspire 15.6"" FHD Notebook, Intel i7-6500U Upto 3.1GHz, 32GB DDR4, 1TB SSD, Wifi, Bluetooth, Windows 10 Professional",1399.0,USD,no,,Acer,E Series,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,Intel HD Graphics 520,Integrated Card,1 TB,No,32GB DDR4,4-cell lithium ion,,"15"" x 1.2"" x 10.2""",4.92lbs
"HP EliteBook Revolve 810 G3 11.6"" Touchscreen Notebook - Intel Dual-Core i5 Upto 2.7GHz, 12GB DDR3, 512GB SSD, Wifi, Bluetooth, Webcam, Windows 10 Professional 64Bit",1199.0,USD,no,,HP,810 G3,Silver,Intel Core i5 5th Gen,5200U (2.20 GHz),,"11.6""",,Yes,Windows 10 Professional 64Bit,,,512 GB,No,12GB DDR3L,,,,
"Lenovo ThinkPad E560 15.6"" HD Notebook, Intel Dual-Core i5 Upto 2.8GHz, 16GB DDR3, 240GB SSD, Wifi, Bluetooth, DVD-RW, Windows 10 Professional 64Bit",799.0,USD,no,,Lenovo,E560,Black,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"15.6""",,No,Windows 10 Pro,Intel HD Graphics 520,Integrated Card,240 GB,No,16GB DDR3,6-cell lithium ion,Upto 9 Hours,"14.8 x 1.1 x 10.0""",5.39 lbs
"Lenovo ThinkPad E560 15.6"" HD Notebook, Intel Dual-Core i5 Upto 2.8GHz, 16GB DDR3, 512GB SSD, Wifi, Bluetooth, DVD-RW, Windows 10 Professional 64Bit",899.0,USD,no,2,Lenovo,E560,Black,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"15.6""",,No,Windows 10 Pro,Intel HD Graphics 520,Integrated Card,512 GB,No,16GB DDR3,6-cell lithium ion,Upto 9 Hours,"14.8 x 1.1 x 10.0""",5.39 lbs
"Lenovo IdeaPad 300 Series 15.6"" HD Notebook, Intel Dual-Core i7-6500U Upto 3.1GHz, 16GB DDR3, 512GB SSD, DVD-RW, Wifi, Bluetooth, Windows 10 Professional 64Bit",1049.0,USD,no,,Lenovo,300,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",,No,Windows 10 Pro,Intel HD Graphics 520,Integrated Card,512 GB,No,16GB DDR3L,4-cell lithium ion,Up to 4 Hour(s),"15.12"" x 10.43"" x 0.92""",5.6 lbs
"HP 15.6"" IPS Business Notebook, Intel Dual-Core i7-6500U Upto 3.1GHz, 16GB DDR4, 512GB SSD M.2 Sata, DVD-RW, Wifi, Bluetooth, Windows 10 Professional 64Bit",1099.0,USD,no,,HP,,Silver,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,No,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,512 GB,No,16GB DDR4,,Upto 6 Hours,10 x 15.1 x 0.9 inches,4.8 lbs
"HP ProBook 640 G2 14"" HD Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 16GB DDR4, 512GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, Windows 10 Professional 64Bit, Upto 10 Hrs Of Battery",849.0,USD,no,,HP,640 G2,Matte Black,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"14.0""",,No,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,512 GB,No,16GB DDR4,3-cell lithium ion,Up to 10.25 Hours per Charge,"13.4 x 9.3 x 1.1""",4.3 lb
"HP ProBook 430 G3 13.3"" HD Notebook, Intel Dual-Core i5 6200U Upto 2.8GHz, 16GB DDR3L, 256GB SSD M.2 SATA, Fingerprint Reader, Backlit Keyboard, Wifi, Bluetooth, Windows 10 Professional 64Bit -",749.0,USD,no,,HP,430 G3,Matte Black,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"13.3""",,No,Windows 10 Professional 64Bit,HD Graphics 520,Integrated Card,256 GB,No,16GB DDR3L,4-cell lithium ion,Up to 7 hours,"12.83"" x 9.19"" x 0.8""",3.31 lbs
"HP ProBook 430 G3 13.3"" HD Notebook, Intel Dual-Core i5 6200U Upto 2.8GHz, 16GB DDR3L, 512GB SSD M.2 SATA, Fingerprint Reader, Backlit Keyboard, Wifi, Bluetooth, Windows 10 Professional 64Bit",849.0,USD,no,,HP,430 G3,Matte Black,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"13.3""",,No,Windows 10 Professional 64Bit,HD Graphics 520,Integrated Card,512 GB,No,16GB DDR3L,4-cell lithium ion,Up to 7 hours,"12.83"" x 9.19"" x 0.8""",3.31 lbs
"MSI GL62 15.6"" Full HD Gaming Notebook, Intel Quad-Core i7-6700HQ Upto 3.5GHz, 16GB DDR4, 512GB SSD, NVIDIA GeForce GTX 960M 2GB, DVD-RW, Wifi, Bluetooth, Windows 10 Home 64Bit -",1199.0,USD,no,,MSI,GL 62,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 960M,Dedicated Card,512 GB,No,16GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"MSI GL62 15.6"" Full HD Gaming Notebook, Intel Quad-Core i7-6700HQ Upto 3.5GHz, 32GB DDR4, 512GB SSD, NVIDIA GeForce GTX 960M 2GB, DVD-RW, Wifi, Bluetooth, Windows 10 Home 64Bit",1399.0,USD,no,,MSI,GL 62,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 960M,Dedicated Card,512 GB,No,32GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"MSI GL62 15.6"" Full HD Gaming Notebook, Intel Quad-Core i7-6700HQ Upto 3.5GHz, 32GB DDR4, 512GB SSD, NVIDIA GeForce GTX 960M 2GB, DVD-RW, Wifi, Bluetooth, Windows 10 Home 64Bit -",1599.0,USD,no,,MSI,GL 62,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 960M,Dedicated Card,1 TB,No,32GB DDR4,6-cell lithium ion,,"15.07"" x 10.23"" x 1.06""",5.29 lbs.
"Dell Latitude E7470 14"" HD Ultrabook, Intel Core i7-6600U Upto 3.4GHz, 32GB DDR4, 512GB SSD m.2 Sata, Wifi, Bluetooth, Docking Connector, Windows 7 Professional 64Bit -",1599.0,USD,no,,Dell,E7470,Black,Intel Core i7 6th Gen,6600U (2.60 GHz),Dual-core Processor,"14""",1366 x 768,No,Windows 7 Professional 64Bit,Intel HD Graphics 520,Integrated Card,512 GB,No,32GB DDR4,3-cell lithium ion,3-cell 37W/HR Battery,"13.2 x 0.8 x 9.1""",3.3 lb
"Dell Latitude E7470 14"" HD Ultrabook, Intel Core i7-6600U Upto 3.4GHz, 32GB DDR4, 1TB SSD m.2 Sata, Wifi, Bluetooth, Docking Connector, Windows 7 Professional 64Bit",1799.0,USD,no,,Dell,E7470,Black,Intel Core i7 6th Gen,6600U (2.60 GHz),Dual-core Processor,"14""",1366 x 768,No,Windows 7 Professional 64Bit,Intel HD Graphics 520,Integrated Card,1 TB,No,32GB DDR4,3-cell lithium ion,3-cell 37W/HR Battery,"13.2 x 0.8 x 9.1""",3.3 lb
"ASUS PRO ESSENTIAL P2520LA 15.6"" HD Notebook, Intel Core i7 Upto 3.0GHz, 16GB DDR3L, 512GB SSD, DVD-RW, Wifi, Bluetooth, VGA, HDMI, Windows 10 Professional 64Bit -",1099.0,USD,no,,ASUS,P2520LA,Black,Intel Core i7 5th Gen,5500U (2.40 GHz),Dual-core Processor,"15.6""",,No,Windows 10 Pro,Intel HD Graphics 5500,Integrated Card,512 GB,No,16GB DDR3L,4-cell lithium ion,Upto 9 hours,"15 x 1 x 10.1""",5.3 lbs
"Lenovo Flex 3 15.6"" Full HD IPS Touchscreen 2-in-1 Notebook, Intel Core i7-6500U Upto 3.1GHz, 8GB RAM, 512GB SSD, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit -",969.0,USD,no,,Lenovo,Flex 3,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,Yes,Windows 10 Pro,Intel HD Graphics 520,Integrated Card,512 GB,No,8GB DDR3L,3-cell lithium ion,Upto 5 Hours,"15.20 x 10.00 x 0.90""",4.63 lbs
"Lenovo Flex 3 15.6"" Full HD IPS Touchscreen 2-in-1 Notebook, Intel Core i7-6500U Upto 3.1GHz, 8GB RAM, 1TB SSD, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit",1299.0,USD,no,,Lenovo,Flex 3,Black,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,Yes,Windows 10 Pro,Intel HD Graphics 520,Integrated Card,1 TB,No,8GB DDR3L,3-cell lithium ion,Upto 5 Hours,"15.20 x 10.00 x 0.90""",4.63 lbs
"Dell Precision 7510 15.6"" UHD (3840 x2160) Mobile Workstation, Intel Quad-Core i7-6820HQ Upto 3.6GHz, 32GB DDR4, 512GB SSD Plus 1TB HDD, AMD FirePro W5170M 2GB, Windows 10 Professional 64Bit -",1999.0,USD,no,,Dell,7510,Black,Intel Core i7 6th Gen,6820HQ (2.70 GHz),Quad-core Processor,"15.6"" 4K/UHD",3840 x 2160,No,Windows 10 Professional 64Bit,AMD FirePro W5170M,Dedicated Card,512 GB,1 TB,32GB DDR4 2133MHz,6-cell lithium ion,6-cell (72Wh) Lithium Ion Polymer Battery with ExpressCharge,"14.9 x 1.3 x 10.3""",6.17 lb
"HP 15.6"" 250 G5 Series Notebook, Intel Dual-Core i5-6200U Upto 2.8GHz, 16GB Ram, 256GB SSD, DVD-RW, Wifi, Bluetooth, VGA, HDMI, Windows 10 Professional 64Bit -",729.0,USD,no,,HP,250 G5,Dark Gray,Intel Core i5 6th Gen,6200U (2.30 GHz),Dual-core Processor,"15.6""",1366 x 768,No,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,256 GB,No,16GB DDR3L,4-cell lithium ion,4-Cell Lithium-Ion(41 Wh),"15.1 x 1.0 x 10.0""",4.32 lb
"ASUS ZenBook UX301LA 13.3"" WQHD Multi-Touch Ultrabook, Intel Core i7 Upto 3.0GHz, 8GB Ram, 1TB SSD, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit, 3 lbs",1499.0,USD,no,,ASUS,UX301LA,Blue,Intel Core i7 5th Gen,5500U (2.40 GHz),Dual-core Processor,"13.3""",2560 x 1440,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 5500,Integrated Card,1 TB,No,8GB DDR3L,6-Cell Lithium-Ion Polymer(50 Wh),,"12.8 x 0.6 x 8.9""",3 lb
"ASUS ZenBook UX310UA 13.3"" FHD Ultrabook, Intel Core i7-6500U Upto 3.1GHz, 16GB DDR4, 1TB SSD, Wifi, Bluetooth, Webcam, Windows 10 Professional 64Bit, 3.2 lbs",1399.0,USD,no,,ASUS,UX310UA,Rose Gold,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"13.3""",1920 x 1080,No,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,1 TB,No,16GB DDR4,3-Cell Lithium-Ion(48 Wh),,"12.7 x 0.7 x 8.8""",3.2 lb
"Dell Inspiron 15.6"" Full HD 2-In-1 Touchscreen Notebook, Intel Core i7-6500U Upto 3.1GHz, 16GB RAM, 512GB SSD, Wifi, Bluetooth, Webcam, HDMI, Windows 10 Professional 64Bit, Gray -",1099.0,USD,no,,Dell,5000 Series,Gray,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,512 GB,No,16GB DDR4,3-Cell (42 Wh),Upto 7 Hrs,"15.0 x 0.8 x 10.0""",4.60 lbs
"Dell Inspiron 15.6"" Full HD 2-In-1 Touchscreen Notebook, Intel Core i7-6500U Upto 3.1GHz, 32GB RAM, 1TB SSD, Wifi, Bluetooth, Webcam, HDMI, Windows 10 Professional 64Bit, Gray",1499.0,USD,no,,Dell,5000 Series,Gray,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,1 TB,No,32GB DDR4,3-Cell (42 Wh),Upto 7 Hrs,"15.0 x 0.8 x 10.0""",4.60 lbs
"HP 15.6"" Premium Touchscreen Notebook, Intel Dual-Core i5-7200U Upto 3.1GHz, 8GB Ram, 240GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit -",679.0,USD,no,,HP,15-AY169NR,Gray,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,"15.6""",1366 x 768,Yes,Windows 10 Pro,Intel HD Graphics 620,Integrated Card,240 GB,No,8GB DDR4,,Upto 9 Hours,"15 x .9 x 10""",4.73 lbs
"HP 15.6"" Premium Touchscreen Notebook, Intel Dual-Core i5-7200U Upto 3.1GHz, 8GB Ram, 512GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit",799.0,USD,no,,HP,15-AY169NR,Gray,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,"15.6""",1366 x 768,Yes,Windows 10 Pro,Intel HD Graphics 620,Integrated Card,512 GB,No,8GB DDR4,,Upto 9 Hours,"15 x .9 x 10""",4.73 lbs
"HP 15.6"" Premium Touchscreen Notebook, Intel Dual-Core i5-7200U Upto 3.1GHz, 16GB Ram, 512GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit",879.0,USD,no,,HP,15-AY169NR,Gray,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,"15.6""",1366 x 768,Yes,Windows 10 Pro,Intel HD Graphics 620,Integrated Card,512 GB,No,16GB DDR4,,Upto 9 Hours,"15 x .9 x 10""",4.73 lbs
"HP 15.6"" Premium Touchscreen Notebook, Intel Dual-Core i5-7200U Upto 3.1GHz, 8GB Ram, 1TB SSHD, DVD-RW, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit",719.0,USD,no,,HP,15-AY169NR,Gray,Intel Core i5 7th Gen,7200U (2.50 GHz),Dual-core Processor,"15.6""",1366 x 768,Yes,Windows 10 Pro,Intel HD Graphics 620,Integrated Card,No,1 TB,8GB DDR4,,Upto 9 Hours,"15 x .9 x 10""",4.73 lbs
"ASUS 15.6"" FHD Gaming Notebook, Intel Quad-Core i7-6700HQ Upto 3.5GHz, 16GB DDR4, 512GB SSD Plus 1TB HDD, NVIDIA GeForce GTX 960M, DVD-RW, Backlit Keyboard, Windows 10 Home",1299.0,USD,no,,ASUS,FX53VW,Black,Intel Core i7 6th Gen,6700HQ (2.60 GHz),Quad-core Processor,"15.6""",1920 x 1080,No,Windows 10 Home,NVIDIA GeForce GTX 960M,Dedicated Card,512 GB,1 TB,16GB DDR4,"48WHrs, 4S1P, 4-cell Li-ion Battery Pack",,"15.08"" x 10.04"" x 0.83"" - 1.18""",5.51 lbs.
"Dell Inspiron 15 15.6"" FHD TrueLife Touchscreen Notebook, Intel Core i7-6500U Upto 3.1GHz, 16GB DDR3, 512GB SSD, DVD-RW, Card Reader, Wifi, Bluetooth, Windows 10 Professional 64Bit -",1049.0,USD,no,,Dell,5000 series,Silver,Intel Core i7 6th Gen,6500U (2.50 GHz),Dual-core Processor,"15.6""",1920 x 1080,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,512 GB,No,16GB DDR3,3-cell lithium ion,,14.96 x 10.25 x 0.94 in,5.20 lbs
"HP 15.6"" HD Premium Notebook Intel Dual-Core i7-7500U Upto 3.5GHz, 16GB Ram, 512GB SSD, DVD-RW, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit -",1049.0,USD,no,,HP,15-AY163NR,Gray,Intel Core i7 7th Gen,7500U (2.70 GHz),Dual-core Processor,"15.6""",1366 x 768,No,Windows 10 Pro,Intel HD Graphics 620,Integrated Card,512 GB,No,16GB DDR4,3-cell lithium ion,Up to 6 hours,"15.1 x .96 x 10""",4.73 lbs
"HP 15.6"" HD Premium Notebook Intel Dual-Core i7-7500U Upto 3.5GHz, 32GB Ram, 1TB SSD, DVD-RW, Webcam, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit",1449.0,USD,no,,HP,15-AY163NR,Gray,Intel Core i7 7th Gen,7500U (2.70 GHz),Dual-core Processor,"15.6""",1366 x 768,No,Windows 10 Pro,Intel HD Graphics 620,Integrated Card,1 TB,No,32GB DDR4,3-cell lithium ion,Up to 6 hours,"15.1 x .96 x 10""",4.73 lbs
"HP EliteBook 755 G2 15.6"" FHD Notebook, AMD Quad-Core A10-PRO-7350B Upto 3.3GHz, 8GB DDR3, 180GB SSD, AMD Radeon R6, Wifi, Bluetooth, Windows 7 Professional 64Bit -",599.0,USD,no,,HP,755 G2,Dark Gray,AMD A10-Series,A10 Pro-7350B (2.10 GHz),,"15.6""",1920 x 1080,No,Windows 7 Professional,AMD Radeon R6 Series,Integrated Card,180 GB,No,8GB DDR3,3-cell lithium ion,Upto 9.75 hours,"14.8"" x 1"" x 10""",4.87 lbs
"Dell Inspiron 15.6"" TrueLife IPS 4K UHD Multi-Touch Notebook, Intel Quad-Core i7-6700HQ Upto 3.5GHz, 16GB DDR3, 512GB SSD, NVIDIA GeForce GTX 960M 4GB, Windows Professional 64Bit",1399.0,USD,no,,Dell,7000 Series,Gray,Intel Core i7 6th Gen,6700HQ (2.60 GHz),,"15.6"" 4K/UHD",3840 x 2160,Yes,Windows 10 Professional 64Bit,NVIDIA GeForce GTX 960M,Dedicated Card,512 GB,No,16GB DDR3L,6-Cell,,"15.1 x 1.0 x 10.4""",5.89 lb
"Dell Inspiron 15.6"" TrueLife IPS 4K UHD Multi-Touch Notebook, Intel Quad-Core i7-6700HQ Upto 3.5GHz, 16GB DDR3, 1TB SSD, NVIDIA GeForce GTX 960M 4GB, Windows Professional 64Bit",1699.0,USD,no,,Dell,7000 Series,Gray,Intel Core i7 6th Gen,6700HQ (2.60 GHz),,"15.6"" 4K/UHD",3840 x 2160,Yes,Windows 10 Professional 64Bit,NVIDIA GeForce GTX 960M,Dedicated Card,1 TB,No,16GB DDR3L,6-Cell,,"15.1 x 1.0 x 10.4""",5.89 lb
"Dell Inspiron 15.6"" FHD Notebook,  Intel Core i7-7500U Upto 3.5GHz, 16GB DDR4, 512GB SSD, AMD Radeon R7 M445, DVD-RW, Webcam, Wifi, Bluetooth, Windows 10 Professional 64Bit, Metallic gray",1199.0,USD,no,,Dell,5000 Series,Metallic Gray,Intel Core i7 7th Gen,7500U (2.70 GHz),,"15.6""",1920 x 1080,No,Windows 10 Professional 64Bit,AMD Radeon R7 M445,,512 GB,No,16GB DDR4,3-cell lithium ion,,"15.2"" x .9"" x 10.2""",5.2 lbs
"Acer Aspire Switch 11.6"" 2-in-1 Multi-Touch Tablet PC, Intel Core i5, 4GB RAM, 128GB SSD, Detachable Keyboard, Micro-HDMI, Wifi, Bluetooth, Windows 10 Professional 64Bit -",499.0,USD,no,,Acer,Switch 11,Gray,Intel Core i5 4th Gen,4202Y (1.60 GHz),,"11.6""",1920 x 1080,Yes,Windows 10 Professional 64Bit,Intel HD Graphics 4200,Integrated Card,128 GB,No,4GB LPDDR3 RAM,3-cell lithium ion,,"11.7 x 1.0 x 8.1""",3.42 lb
"HP EliteBook 840 G2 14"" HD Notebook, Intel Core i7 Upto 3.2GHz, 16GB DDR3L, 512GB SSD, Wifi, Bluetooth, TPM 1.2, Docking Connector, Windows 10 Professional 64Bit -",1199.0,USD,no,,HP,840 G2,Black,Intel Core i7 5th Gen,5600U (2.60 GHz),Dual-core Processor,"14.0""",1366 x 768,No,Windows 10 Professional 64Bit,Intel HD Graphics 5500,Integrated Card,512 GB,No,16GB DDR3L,,Upto 12.25 hours,"13.3"" x .8"" x 9.3""",3.42 lbs
"Lenovo 110 15.6"" HD Notebook, Intel Core i3-6100U 2.3GHz, 8GB RAM, 256GB SSD, DVD-RW, Webcam, HDMI, Wifi, Bluetooth, Windows 10 Professional 64Bit -",499.0,USD,no,,Lenovo,110-15ISK,Black,Intel Core i3 6th Gen,6100U (2.30 GHz),Dual-core Processor,"15.6""",1366 x 768,No,Windows 10 Professional 64Bit,Intel HD Graphics 520,Integrated Card,256 GB,No,8GB DDR4,4-cell lithium ion,,"14.8"" x .9"" x 10.4""",5.07 lbs
