,id,ltable_id,rtable_id
25304,52941467,699120,953233
25306,52943952,80938,252083
25310,52963067,479610,290083
25311,52967820,725341,392070
25312,52970677,651336,616940
25320,52972398,34251,288600
25324,52987553,356164,471480
25327,52992865,729989,318402
25328,52992870,638158,318402
25330,52997138,376051,733213
25334,53011283,668823,140356
25335,53011293,384879,140356
25338,53021952,298420,428401
25357,53028329,33994,130470
25360,53040198,440113,175622
25361,53041116,678897,953152
25380,53054112,457899,393481
25382,53065107,1302,400842
25395,53076635,570890,58317
25396,53076998,174455,145418
25397,53092316,733608,636915
25411,53117659,343935,124280
25413,53117968,658759,352900
25414,53123001,623443,124680
25419,53140943,720683,19678
25421,53170430,251185,427503
25422,53170434,430905,427503
25423,53170439,198105,427503
25428,53184558,339576,626210
25436,53199867,699137,882695
25445,53206830,611920,418358
25446,53207016,296322,202739
25467,53220049,647538,161921
25483,53232338,590555,497321
25525,53252487,699119,730918
25541,53300382,377533,487113
25546,53316793,694767,550869
25547,53316821,632218,550869
25550,53328513,616281,61801
25554,53334134,627922,339441
25555,53338524,668076,106244
25556,53339687,173675,566057
25568,53385085,376131,453206
25576,53401454,665809,853243
25590,53413647,301095,393277
25602,53431579,365292,780172
25609,53443768,491949,136908
25610,53444539,146705,783643
25612,53464183,485165,334871
25613,53465525,660754,33766
25614,53473196,441738,654277
25615,53478749,629629,481673
25618,53490759,403965,894264
25621,53497372,696102,731470
25623,53508503,448513,369016
25626,53519967,141119,482058
25627,53519977,682187,482058
25631,53529054,521627,643410
25636,53550137,161069,524569
25672,53576953,218787,652346
25674,53591276,376551,136650
25675,53598890,239501,387482
25676,53599089,394315,19214
25677,53604658,150013,537502
25678,53604741,614173,537502
25682,53617283,355472,417184
25685,53618847,125428,664480
25686,53624331,709954,553783
25700,53678178,78436,625376
25703,53680670,390982,38760
25704,53680775,704006,340058
25709,53693088,538652,781931
25710,53699595,303251,92992
25734,53708305,441407,518082
25744,53728609,699674,762636
25769,53772244,321752,222529
25770,53773617,245302,751130
25771,53775051,9046,14704
25788,53787966,12456,933537
25789,53791484,570174,293610
25790,53792147,302604,513434
25791,53792170,729928,513434
25792,53793183,588763,629890
25836,53835615,690760,492238
25837,53835623,594287,492238
25841,53838981,103073,276982
25842,53839908,103552,363910
25843,53845344,79362,35504
25844,53853541,413691,333178
25845,53853588,194212,658446
25851,53877619,587971,4307
25868,53895102,253715,651772
25869,53901350,666865,281931
25870,53913935,56940,925812
25871,53914894,325257,349970
25872,53914947,439346,685657
25873,53916763,456892,140972
25874,53924490,443883,437693
25875,53924828,152733,98464
25877,53932134,721443,539271
25878,53932800,699886,751475
25889,53955126,346591,951895
25894,53972852,681219,282869
25895,53972855,653584,282869
25899,53998305,300857,633399
25900,54002404,270137,510543
25903,54020593,303654,747018
25904,54020812,520545,274654
25919,54034046,668657,101577
25923,54044578,455322,355925
25935,54052382,297187,704664
25936,54052390,482318,704664
25937,54054148,520096,199280
25938,54055036,211851,164868
25949,54076736,539578,525139
25950,54097213,5187,238499
25953,54101650,539937,251758
25955,54113413,702100,273974
25956,54113418,372478,273974
25959,54117873,535032,394604
25964,54126606,196853,955322
25965,54133897,671435,942316
25974,54158626,653714,647922
25975,54158901,719727,883188
25976,54166455,700096,923386
25977,54172002,727877,151243
25978,54176663,713022,88607
25979,54176664,715120,88607
25983,54183881,559187,470596
25987,54190773,374749,668234
25989,54213636,608969,298018
25997,54224164,435018,937843
26013,54255788,258456,957055
26014,54256687,269180,391579
26015,54256688,144989,391579
26016,54258036,501958,890764
26021,54278015,202463,18934
26025,54285539,77337,361332
26032,54297550,250266,953917
26033,54298900,480779,280538
26045,54313122,282025,46325
26046,54330800,463718,379604
26047,54336845,568870,500855
26053,54347308,18786,184715
26054,54350185,445586,652077
26056,54353372,522615,66851
26060,54367213,682376,895925
26061,54370547,734285,160616
26069,54402256,479696,672141
26070,54405298,366969,37628
26071,54407941,402004,499527
26073,54410331,391277,563527
26079,54431874,602331,914240
26081,54446549,514800,126978
26082,54449241,114779,680840
26083,54452409,559330,719622
26085,54461938,61924,83798
26086,54462111,77254,385276
26088,54469204,447621,414935
26128,54503798,78847,556465
26140,54522335,8083,453142
26143,54532599,550642,197350
26144,54532626,720633,197350
26145,54535771,79695,961026
26146,54538020,521263,29974
26147,54539061,661660,782403
26149,54540214,258909,381241
26151,54548397,153113,577710
26156,54571183,598986,153809
26157,54571184,523596,153809
26158,54594462,336986,522903
26160,54602147,51277,559771
26168,54620244,675944,754280
26172,54626427,413520,152516
26173,54628291,378935,92689
26174,54630343,297712,793391
26178,54645191,594311,312035
26193,54651381,215864,90820
26194,54657444,364537,939933
26218,54692029,267949,646584
26220,54699069,174249,675440
26221,54703404,616979,889991
26223,54704540,79525,611836
26242,54738956,678823,396440
26246,54740984,656846,339311
26247,54753943,130066,376957
26248,54771039,50763,391741
26250,54786521,521385,304488
26251,54789018,284787,338350
26252,54790527,616178,408301
26262,54801940,400539,520661
26263,54801965,683257,520661
26271,54834714,136358,203007
26273,54836225,146860,893848
26277,54844625,702708,128696
26297,54858059,305757,158713
26300,54869024,523499,282489
26301,54873365,270830,692090
26302,54890792,598677,836561
26308,54908292,167814,451057
26309,54932107,78275,524477
26313,54938299,685483,860983
26314,54938302,720934,860983
26315,54938305,239066,860983
26316,54938307,255899,860983
26317,54945185,303522,597232
26320,54950308,668810,198445
26321,54950915,205629,314204
26333,54984560,670303,821814
26334,54992500,696708,216877
26339,55008233,490166,437493
26346,55021080,43658,889683
26347,55021840,171731,594320
26351,55026204,479699,786910
26355,55034636,304593,447858
26357,55034689,450867,447858
26359,55035137,691105,305726
26360,55035138,691156,305726
26361,55035142,596925,305726
26362,55035143,650274,305726
26363,55035202,206255,338592
26375,55061418,722304,413404
26376,55064590,533539,855243
26377,55069633,618645,81110
26397,55091340,276159,524792
26398,55095285,344644,551610
26399,55097595,362941,153333
26404,55112261,732215,124983
26405,55114083,711689,842989
26406,55126656,568870,822660
26411,55154398,299657,656560
26415,55169873,371993,466937
26433,55206544,315845,114815
26435,55213204,139005,742084
26436,55214080,219805,41693
26437,55220284,599636,408945
26438,55220594,550450,211863
26439,55220608,698244,211863
26441,55220655,654783,211863
26443,55228601,587838,93155
26444,55232921,491031,591408
26446,55234076,429137,571340
26483,55247186,368096,356558
26487,55263012,62570,254686
26488,55267279,671754,557640
26489,55275098,552068,141854
26495,55278670,213488,847724
26496,55279419,603109,759729
26507,55296652,469451,359512
26508,55305663,526032,827600
26509,55305674,693376,827600
26510,55310465,67910,534394
26511,55313215,656690,623854
26513,55329505,205011,188643
26516,55338452,334742,61463
26522,55342499,452776,509846
26523,55346552,602331,420903
26529,55372318,2130,440332
26531,55377116,216269,36179
26536,55401614,726921,183619
26537,55402261,188061,959625
26541,55420301,444580,3025
26543,55426923,697346,757917
26544,55426924,356975,757917
26545,55426925,377594,757917
26546,55426926,684395,757917
26547,55433979,513894,197897
26548,55437035,82547,57475
26549,55442161,141666,906483
26558,55449723,620290,570029
26565,55454957,100558,710443
26573,55485751,300374,172685
26594,55504111,192764,791710
26595,55504326,529213,120572
26596,55505493,281371,744076
26597,55508549,620153,91709
26598,55523146,412036,337676
26601,55545277,239478,408029
26605,55546809,284920,149142
26614,55572957,307208,641745
26615,55575275,241551,493577
26619,55586789,146780,184576
26626,55598509,304913,232486
26635,55623190,453817,750125
26640,55631076,82536,12746
26643,55641441,445002,293433
26651,55651159,105644,670279
26652,55655558,669496,744416
26653,55655604,653689,744416
26657,55661839,553073,661809
26658,55669410,120964,888575
26667,55676272,105363,796599
26673,55698524,136449,138395
26674,55699059,655875,818739
26682,55724450,175209,383182
26685,55733204,44447,181488
26686,55735222,627206,877071
26687,55736654,375893,911144
26698,55741550,215871,538572
26700,55743739,146776,93510
26703,55756632,448540,883883
26711,55773581,413618,893275
26712,55776841,159317,792002
26718,55796390,650241,239749
26732,55808901,330116,163965
26734,55815820,492274,567561
26739,55834773,706964,188632
26742,55867680,470540,670204
26745,55873929,164884,311052
26748,55885878,624324,288304
26749,55885882,596884,288304
26750,55895051,118629,565504
26762,55907212,705129,153310
26763,55922656,527418,161177
26764,55925565,582171,826266
26776,55979773,611049,76281
26780,55994216,111845,177758
26785,56012654,337762,63458
26786,56016363,571951,206753
26787,56017635,621852,504517
26790,56024996,254122,805113
26791,56027593,15475,931244
26806,56038324,169663,713728
26823,56041574,220112,375111
26826,56075672,347946,414681
26827,56080228,724494,425647
26828,56080502,566065,42757
26859,56105299,124150,872387
26862,56111762,25079,785882
26863,56113699,569016,219551
26869,56124939,277486,320649
26870,56129359,82579,490745
26871,56130314,637784,166812
26874,56131845,301745,927220
26876,56143483,516439,756957
26878,56146236,444184,778354
26879,56152227,389691,950902
26881,56161143,258357,473736
26882,56161144,520840,473736
26885,56162882,592575,772215
26889,56181728,573686,127079
26897,56192146,562996,477901
26898,56199472,651836,98804
26903,56212601,524565,346674
26906,56215165,312960,890929
26912,56220321,198632,497914
26916,56227809,392078,732875
26917,56230082,339592,228975
26924,56247202,716599,556631
26925,56247215,78305,556631
26926,56247840,552689,874260
26929,56257582,532832,564775
26935,56269782,351221,394376
26938,56276887,699504,10181
26939,56278902,171311,911002
26944,56282162,701106,818779
26948,56285637,513488,570067
26951,56311388,628142,767944
26952,56320496,345594,562785
26953,56326131,176394,912998
26968,56331093,612275,302901
26969,56333833,420385,223756
26970,56343676,216145,249458
26972,56358890,50748,848221
26973,56358892,185032,848221
26976,56362376,551588,719212
26977,56362378,482769,719212
26978,56363240,534801,567615
26979,56363242,675892,567615
26980,56363243,723873,567615
26981,56364741,350062,734111
26982,56366614,589576,552034
26983,56379279,312699,672890
26988,56393029,665091,883496
26990,56401491,429571,64517
27003,56442196,390188,55771
27008,56457339,202913,628862
27010,56487464,457340,570574
27019,56509206,269533,799357
27021,56517928,147059,155317
27022,56526050,678056,741576
27023,56526051,424234,741576
27025,56545086,520957,286221
27027,56545936,712350,246531
27028,56545938,189860,246531
27032,56562261,680624,254851
27033,56562281,189175,254851
27034,56564927,663053,44777
27035,56564934,514590,44777
27040,56601179,701799,886064
27041,56601185,630948,886064
27044,56604121,506798,190661
27054,56651134,166512,782716
27064,56663898,335361,690590
27069,56678507,729971,143093
27079,56702274,430053,854484
27081,56710464,703642,168967
27082,56711608,668639,291305
27083,56711705,361302,291305
27092,56739650,88835,207756
27095,56745881,375143,894647
27097,56747653,406929,751419
27103,56757752,440143,67651
27105,56762414,313343,338627
27106,56765471,406476,919686
27107,56766070,269514,833889
27109,56770770,458153,425593
27110,56778920,443199,130060
27112,56786977,693379,472769
27117,56796347,312560,518591
27118,56796350,732566,518591
27123,56820654,703682,961536
27124,56829356,588984,881527
27125,56833710,112057,35240
27127,56840741,72307,741939
27134,56856107,944,407801
27135,56856134,651450,407801
27136,56860531,724577,246868
27141,56871737,38356,558152
27142,56874145,88357,672561
27143,56876711,39676,338399
27144,56876777,308394,338399
27155,56923916,425149,436690
27156,56923920,256278,436690
27164,56940609,2885,654173
27165,56943725,567179,882248
27170,56967812,310028,562938
27181,57011407,660573,939747
27191,57026911,314338,813659
27192,57029232,558871,866079
27196,57036009,60929,110192
27199,57041738,443720,566395
27201,57046036,681261,249936
27205,57061267,719439,837842
27207,57064958,281884,456154
27210,57074166,20042,412453
27212,57077317,286041,745621
27213,57077589,440118,589775
27214,57084115,206487,246825
27215,57085792,416850,782985
27219,57099308,536158,36035
27221,57106706,469273,656388
27222,57114364,355480,140287
27225,57122835,447019,41867
27226,57125466,343680,52757
27227,57125468,497732,52757
27228,57127545,351157,283678
27230,57144275,412922,861974
27232,57168974,499242,247520
27237,57183785,327375,354444
27243,57186696,482444,1703
27244,57186697,251155,1703
27252,57196273,630855,184261
27255,57203174,685851,696541
27256,57216213,453822,641991
27257,57221684,139474,439010
27258,57224203,256371,467816
27259,57224266,409111,415398
27261,57229643,96894,189241
27275,57247566,306020,107802
27278,57262774,418628,677405
27279,57266358,50492,945843
27287,57278280,681158,42190
27288,57278281,424634,42190
27308,57295357,187867,939439
27310,57313532,504567,795781
27316,57317376,136096,280030
27317,57317379,717439,280030
27320,57325315,557270,626638
27332,57337497,303993,482681
27355,57384616,659082,134226
27357,57394416,560158,100530
27358,57395193,695822,121967
27371,57402235,216145,897273
27372,57405453,583828,44627
27373,57405644,679995,14158
27383,57418527,685985,317803
27384,57418531,719714,317803
27391,57432292,704012,614933
27397,57458721,256149,414848
27403,57474679,282119,464829
27405,57489186,451779,880638
27417,57521714,721874,615211
27427,57527734,385499,47414
27449,57563275,626602,254287
27450,57565337,543891,728144
27452,57571640,423668,154476
27454,57581180,445402,450365
27455,57583363,711752,483872
27456,57589545,689194,90035
27457,57590208,733386,352348
27458,57597339,489409,77531
27463,57635600,397985,383697
27468,57655994,718049,787141
27469,57655995,506879,787141
27470,57666970,21993,136375
27471,57687136,705461,546462
27473,57709914,649132,850363
27477,57717203,473707,544136
27478,57729554,198753,778812
27480,57744214,460466,752350
27481,57748004,123691,805643
27484,57759526,706472,287531
27485,57760222,172613,723332
27486,57762014,631541,563698
27487,57785612,438789,433346
27489,57789992,457880,224102
27498,57813887,458552,407974
27502,57828907,580246,303844
27503,57841759,362877,334582
27505,57843889,543797,666657
27516,57880391,712580,62302
27545,57896598,178815,179471
27546,57898652,650279,424980
27550,57907921,721150,832399
27551,57907922,217755,832399
27552,57907923,90781,832399
27564,57936080,151139,189863
27565,57945745,671361,495037
27566,57945747,567414,495037
27569,57959272,668915,123600
27570,57966420,493211,122507
27578,57969482,620897,467989
27581,57976227,301848,16113
27586,57993498,95048,573805
27587,57993500,234194,573805
27592,57999027,414138,106749
27597,58004883,111965,749851
27599,58016993,630171,768346
27601,58022951,704688,761712
27602,58029138,619261,781107
27605,58036199,593514,914869
27606,58046226,172938,925658
27607,58063092,660620,519648
27608,58063105,455455,519648
27609,58064009,103564,755386
27614,58096418,683249,874631
27630,58121407,154808,840014
27643,58160703,684410,554300
27644,58169879,336717,832731
27649,58185278,557227,157879
27657,58196161,675149,205672
27669,58213740,532291,455377
27678,58233829,109537,271207
27679,58240343,192116,632426
27694,58249333,601506,711755
27720,58282099,539930,36536
27723,58289814,617607,377579
27724,58291155,601111,638651
27726,58297657,685819,636562
27733,58316763,571077,779602
27737,58331526,367653,628340
27738,58339148,220290,205587
27740,58342117,677090,782608
27741,58342139,167913,782608
27742,58342202,521187,782608
27744,58344455,167289,543567
27746,58350799,668994,159898
27751,58360230,184693,380985
27760,58365506,365132,748748
27762,58379023,436310,622479
27764,58387318,215259,622880
27766,58390553,500,621952
27793,58447957,724087,769564
27794,58450858,456293,217529
27796,58461478,253470,450399
27799,58465667,259937,881126
27803,58469543,45387,744035
27805,58475961,52021,367858
27822,58486241,554783,717951
27823,58494252,399188,636232
27824,58507259,708743,119184
27825,58507299,654274,119184
27826,58507545,173845,5863
27827,58507799,202574,468491
27828,58507801,731102,468491
27831,58524939,480027,278839
27836,58547710,617315,394665
27841,58554024,177465,4972
27842,58556040,10892,373068
27843,58557974,21780,165138
27844,58558021,694762,165138
27845,58562935,331106,663764
27846,58565399,419830,115305
27847,58567577,216854,459279
27849,58570068,579063,620957
27854,58582663,197791,74234
27859,58597830,665114,51845
27860,58597863,87600,51845
27861,58599294,482806,539593
27882,58619884,51140,170093
27887,58626970,212620,501464
27888,58626976,217613,501464
27889,58631040,481347,224681
27896,58652820,355104,889868
27902,58666887,175012,137024
27904,58671275,93003,576814
28015,58685139,636389,881127
28021,58709792,683406,770055
28027,58741733,407275,485461
28034,58749555,465713,337943
28036,58751850,634331,543084
28040,58762013,324542,296845
28041,58762017,731101,296845
28042,58762019,345249,296845
28051,58774091,212605,530863
28058,58829265,173062,836358
28073,58844954,572440,431802
28088,58875048,158878,324953
28089,58876651,547459,433845
28091,58885454,467229,232541
28092,58893932,136355,352007
28097,58899928,668820,405936
28099,58920010,304167,690240
28101,58923992,732889,877573
28102,58930456,23210,113715
28104,58941330,416641,644647
28105,58947135,41762,885500
28120,58953969,726897,383167
28121,58953972,639107,383167
28123,58962378,259063,499732
28132,58975043,626624,452109
28134,58990563,676411,1639
28135,58990568,191269,1639
28136,58990572,731364,1639
28137,58990577,504791,1639
28138,58990578,504810,1639
28140,58991399,40220,919340
28146,58999219,285945,292364
28148,59004035,249877,813190
28149,59004037,253725,813190
28151,59022724,237094,644604
28157,59038974,78088,132761
28158,59039006,476097,132761
28159,59044598,697215,503863
28160,59054358,122832,160215
28161,59054359,647388,160215
28162,59058539,250168,159937
28167,59065013,428399,799295
28168,59071643,721150,462384
28169,59071644,217755,462384
28170,59071645,90781,462384
28171,59075891,17390,845786
28179,59091167,73773,638688
28180,59091170,484175,638688
28182,59095369,690803,448087
28185,59100104,652637,28528
28186,59102188,239104,584592
28189,59105235,605656,322240
28190,59106586,170368,952205
28194,59126247,309129,57496
28202,59164325,639880,183171
28214,59180273,139324,535813
28216,59187174,685026,646835
28217,59192486,350434,191301
28218,59195392,650183,194297
28220,59210388,214316,725881
28223,59234895,655470,856961
28224,59245261,545314,865501
28225,59248771,717992,75195
28246,59295387,564339,183307
28247,59295460,665110,956630
28249,59300356,83835,99716
28271,59314084,645637,276029
28273,59315211,103904,205273
28275,59325792,694088,547489
28276,59325798,584260,547489
28279,59330228,68444,375974
28280,59330230,728396,375974
28282,59342232,529984,247653
28284,59343029,22640,436235
28291,59351875,702905,128716
28294,59378675,324480,843304
28295,59388648,497877,424433
28302,59397180,509119,760110
28305,59402613,210541,438093
28306,59408161,416873,86972
28308,59413001,678863,760152
28309,59417507,523657,445121
28310,59421435,72300,331497
28314,59433913,595436,866633
28317,59443778,597618,249788
28334,59466939,703735,237545
28337,59470691,578960,274656
28346,59494098,529154,254623
28349,59508049,59295,32610
28353,59518176,431614,660828
28354,59519790,575005,556879
28379,59604448,499003,374939
28406,59623396,173116,913882
28409,59630526,626440,166905
28411,59633459,293713,678106
28413,59635947,239680,615497
28414,59649353,1784,638452
28415,59661370,24633,392507
28416,59664359,654652,761793
28418,59666128,555168,820898
28429,59688758,228159,940124
28432,59692654,253610,533427
28462,59719938,453812,153860
28474,59758465,583538,732733
28476,59773496,574601,48376
28496,59814108,466750,808808
28536,59835462,303208,600799
28537,59835496,499533,600799
28538,59836158,422072,904435
28541,59855342,293477,847383
28543,59863976,712969,606750
28544,59863977,320407,606750
28545,59863995,481398,606750
28595,59886417,664458,284134
28596,59894778,681590,548320
28597,59894780,309302,548320
28598,59894781,733437,548320
28599,59894783,246371,548320
28600,59894784,246415,548320
28601,59894785,246416,548320
28602,59894786,246427,548320
28603,59894787,246434,548320
28604,59894788,246447,548320
28605,59894789,246490,548320
28607,59906571,258372,721805
28608,59909508,58833,928550
28609,59911785,622348,661752
28610,59915292,692051,311737
28611,59920202,298202,85687
28614,59922641,201725,868224
28616,59935989,442498,252200
28617,59942536,356250,747861
28620,59955804,169746,587633
28623,59960011,104839,833553
28624,59966050,665398,805297
28625,59966102,714069,805297
28631,59971321,359023,41681
28632,59975437,136385,320924
28635,59983502,527064,797158
28640,60017212,543189,599251
28649,60039939,256217,925625
28650,60042487,450122,333120
28659,60070528,528893,727547
28660,60071734,698537,292622
28664,60081287,674387,831103
28668,60081334,723342,831103
28671,60091976,496334,951316
28672,60092276,641864,378944
28675,60103477,655744,918703
28676,60104281,326720,889800
28677,60104292,203383,889800
28678,60104322,634975,889800
28679,60107859,40551,134291
28681,60118609,256747,868793
28684,60134636,595795,495869
28687,60145974,348400,652916
28688,60148039,628889,694840
28690,60151749,717432,439716
28694,60175183,49184,632702
28711,60187217,658441,792083
28712,60188859,319741,634031
28715,60195855,677501,192525
28718,60211431,394359,591048
28721,60227184,394727,408319
28726,60229843,700318,569757
28728,60234696,347285,564204
28729,60237008,665392,5470
28730,60237024,560616,5470
28731,60237025,691738,5470
28733,60248304,687653,100977
28734,60248682,707700,74025
28747,60271845,463713,486844
28750,60280889,463487,541825
28751,60281752,679500,802279
28752,60283570,571921,882292
28753,60286990,170938,443656
28754,60291811,650427,706517
28762,60300119,610350,898630
28763,60303275,251166,863075
28764,60306094,220255,525756
28765,60311248,601893,728869
28766,60311389,469979,246351
28768,60314594,587965,58170
28777,60353874,336776,50048
28780,60361382,297712,578366
28787,60388650,500413,647386
28791,60399531,667627,813971
28792,60399532,546446,813971
28795,60415719,695191,237988
28798,60417492,314496,210341
28799,60441209,705921,859616
28805,60468593,33762,304778
28808,60474046,18826,430210
28812,60489976,158245,471671
28813,60493670,721166,766619
28815,60494051,141349,560149
28816,60502916,612700,21807
28817,60504244,595360,749160
28821,60526424,710424,874040
28823,60528443,564835,4547
28830,60540643,67708,914982
28833,60545661,24570,372754
28850,60549429,602279,323149
28853,60553207,25678,360217
28854,60553815,730115,699112
28863,60565731,210947,803779
28865,60584585,619270,269981
28867,60601291,146396,391138
28869,60607811,185452,93578
28870,60607973,334850,596479
28873,60632161,650609,819769
28874,60632957,297487,769345
28875,60633035,465875,769345
28877,60633056,210274,769345
28878,60633067,610822,769345
28879,60633111,522477,769345
28915,60658841,689688,892650
28917,60674741,371329,886571
28922,60689429,348047,758784
28939,60695252,629850,209833
28957,60711320,727179,88728
28960,60719781,639264,56761
28967,60742213,547134,329363
28968,60745344,438457,594223
28982,60762132,716372,416790
28990,60790136,688814,48913
28994,60794303,706506,574535
28997,60801904,234742,630685
28998,60802700,677465,836393
29000,60818757,502533,701778
29001,60823570,602947,35448
29006,60843503,582223,832373
29009,60872241,466655,487805
29010,60874004,245025,309161
29012,60874520,609955,484031
29022,60895129,433282,563151
29026,60922234,431329,557718
29029,60928427,719743,173429
29030,60928915,168071,369958
29031,60928916,432261,369958
29032,60939017,384013,739259
29033,60943726,310049,948329
29036,60957328,214330,84490
29037,60957329,617407,84490
29039,60963275,663795,23609
29040,60963281,701669,23609
29041,60963287,192182,23609
29042,60963293,122736,23609
29045,60976186,402543,581248
29046,60980504,188368,627370
29051,61006361,284380,645958
29052,61006766,430905,135741
29053,61006767,198105,135741
29055,61006784,251185,135741
29064,61026199,217294,56728
29065,61027088,113367,22560
29067,61030218,520721,208802
29068,61031284,632238,578965
29086,61035970,721766,717038
29089,61041805,303120,647983
29103,61085205,549281,204366
29104,61085597,681201,680787
29107,61097654,649565,312524
29109,61100572,343409,49253
29118,61104484,471753,563545
29119,61107196,201946,622749
29121,61110160,202693,363450
29122,61111155,685183,712655
29123,61111156,685194,712655
29124,61111735,559277,94484
29126,61113202,365305,710816
29129,61121094,136476,311686
29133,61139183,415044,600198
29134,61147454,481073,650627
29138,61158801,730231,625725
29139,61171421,114364,278184
29140,61191565,133152,842541
29142,61193048,347171,198802
29144,61200810,171657,204955
29151,61241861,444465,850197
29155,61251223,565331,165173
29157,61258388,501703,937370
29159,61275909,536546,494459
29160,61278271,524683,648533
29161,61278327,302311,648533
29162,61278339,315285,648533
29163,61278349,325502,648533
29164,61278380,734483,648533
29165,61278832,631252,487502
29166,61278835,635798,487502
29178,61307909,594814,650064
29179,61309108,172918,924268
29180,61309116,202806,924268
29181,61318401,684407,183931
29183,61322721,725657,190503
29184,61331301,193088,376984
29186,61347792,439933,136944
29188,61365375,506364,442970
29200,61377699,203699,759685
29201,61385819,218798,135211
29202,61388436,540250,263228
29205,61396471,308302,453844
29206,61410147,526645,824472
29211,61421052,700660,219949
29212,61421970,212268,207614
29215,61437654,381763,752778
29216,61444863,546590,739322
29217,61450433,138860,568728
29221,61466275,567305,176214
29222,61466340,710718,465254
29235,61485659,684431,520279
29236,61486699,660977,591855
29240,61498956,192737,73907
29241,61500368,693431,535553
29254,61515014,249148,134747
29261,61535227,295639,636696
29267,61575339,414076,827938
29268,61576952,550805,33412
29269,61585129,468435,731665
29272,61600016,526981,795314
29273,61602550,670238,663112
29274,61602561,495502,663112
29296,61651547,716372,7803
29300,61657064,476188,765937
29302,61660202,681930,738234
29304,61668472,595382,467879
29308,61688420,406541,478642
29309,61688430,296157,478642
29310,61688445,319754,478642
29326,61695355,594647,750663
29327,61695356,643552,750663
29329,61704832,609765,682560
29343,61731662,664751,287980
29373,61734358,315443,356156
29379,61755425,231080,88990
29380,61756368,229778,621441
29381,61756369,635484,621441
29382,61756542,177975,510051
29384,61760196,725773,325618
29385,61774136,665809,27005
29386,61785636,665208,908039
29387,61785990,172099,756562
29388,61791141,545071,314810
29389,61791418,254311,7155
29398,61803309,700087,768166
29399,61807286,417787,712512
29401,61811561,185693,705578
29402,61818305,84197,409175
29406,61837567,600212,918692
29407,61837748,727345,703749
29408,61839716,475716,25096
29409,61846324,256747,382900
29410,61857894,34341,495983
29414,61864390,633883,835139
29415,61871371,582170,482567
29425,61895612,13591,843516
29426,61896086,254018,348715
29436,61911992,193139,806784
29442,61937334,632774,288256
29450,61948376,616063,466686
29451,61949316,303844,444818
29452,61954478,710512,413687
29469,61990871,658568,81653
29477,62010296,533159,739505
29478,62012931,377463,567162
29480,62019230,465437,442053
29497,62033104,97969,104758
29499,62045739,534049,348542
29500,62045743,629030,348542
29501,62047533,661745,261688
29505,62052665,490989,495561
29506,62053583,300004,317849
29507,62057646,651849,537577
29509,62058817,108105,312418
29514,62063110,269574,155691
29518,62065421,39451,42848
29519,62065426,496556,42848
29520,62068750,152601,314100
29521,62073168,573848,389395
29522,62096746,416872,305690
29525,62099949,314943,628235
29544,62141388,219528,677091
29545,62142732,83420,85854
29549,62153926,25289,518495
29550,62163527,590126,30572
29554,62166584,302732,858254
29566,62211846,1588,64650
29576,62237948,541505,558128
29579,62243558,424639,916164
29580,62245631,536202,297920
29581,62254985,725827,282359
29583,62262361,534176,838586
29584,62262370,429309,838586
29588,62264266,688539,82521
29597,62301027,296124,427717
29598,62301045,730999,427717
29602,62302378,193163,923073
29605,62313542,660242,233109
29606,62313543,529949,233109
29611,62322799,487719,60830
29612,62322801,239765,60830
29614,62332133,5708,353201
29616,62337849,578235,321628
29617,62338697,700133,859505
29618,62338698,712994,859505
29641,62369686,120400,412271
29670,62378660,428908,173618
29671,62382693,533454,88338
29676,62407725,690035,39323
29678,62439156,720187,439297
29681,62454662,247642,434784
29683,62455834,234727,818962
29684,62455835,522912,818962
29685,62457492,381738,458032
29688,62468745,447976,218043
29691,62484149,167660,325254
29704,62492327,38356,723440
29705,62494664,656663,404115
29707,62502755,337287,352463
29708,62511393,15122,392643
29716,62519463,201880,57700
29726,62549864,586291,564258
29727,62549866,509830,564258
29738,62554639,25423,576995
29741,62576115,567180,236998
29742,62576740,598991,473461
29755,62606785,88836,152286
29756,62606946,674227,263633
29774,62614369,558637,935188
29845,62635128,203419,446937
29846,62635129,645072,446937
29857,62659103,61361,192959
29858,62659111,509913,192959
29859,62660161,236503,73239
29862,62669012,691393,513128
29864,62687121,692477,593870
29868,62697573,702636,617087
29870,62703042,551395,201509
29871,62703051,727011,201509
29872,62703055,491030,201509
29874,62704261,617223,318234
29875,62727080,185680,808116
29876,62730905,617328,149493
29882,62760572,10144,106485
29883,62761237,158885,84375
29894,62791048,632237,798370
29903,62809800,389049,442423
29905,62813428,694893,391413
29906,62813458,634981,391413
29919,62819888,463389,631396
29923,62823915,625149,702365
29928,62839845,297487,63100
29929,62839923,465875,63100
29931,62839944,210274,63100
29932,62839955,610822,63100
29933,62839999,522477,63100
29936,62858932,220449,59943
29944,62879223,682751,251738
29946,62887774,520934,743410
29948,62895978,345235,846558
29953,62907622,592782,111577
29955,62909750,302736,511006
29956,62914989,398572,829778
29958,62923817,629048,599116
29959,62923818,633801,599116
29971,62946839,87820,815402
29972,62946843,634471,815402
29975,62962933,138978,416879
29977,62966297,621658,103547
29980,62991014,154598,545362
29981,62991259,684402,271978
29982,62994129,106411,332153
29996,63015686,632406,481087
30004,63033660,694157,547345
30008,63068535,154770,841370
30011,63070593,702702,626957
30012,63070594,203997,626957
30014,63071922,18772,698709
