id,ltable_id,rtable_id,ltable_movie_title,ltable_year,rtable_movie_title,rtable_year
2681,6201.0,659218.0,spooner,"[2009, 2006]",spooner,2009.0
2682,5196.0,579020.0,qualquer gato vira-lata,"[2011, 2006]",qualquer gato vira-lata 2,2015.0
2683,509.0,579020.0,qualquer gato vira-lata,"[2011, 2006]",qualquer gato vira-lata 2,2015.0
2685,6614.0,471461.0,middle of nowhere,2008,middle of nowhere,2010.0
2687,107.0,714146.0,the event,"[2003, 1967]",the event,2003.0
2688,1432.0,833036.0,wake,"[2009, 2008]",wake,2006.0
2689,429.0,736223.0,the lonely ones,"[2006, 2004]",the lonely road,2010.0
2691,595.0,719406.0,the crying game,"[1992, 1979]",the game,1994.0
2692,139.0,719406.0,the crying game,"[1992, 1968]",the game,1994.0
2694,5955.0,719406.0,the crying game,"[1992, 1968]",the game,1994.0
2697,157.0,696487.0,the mindy project,"[2012, 2004]",the beauty project,2005.0
2699,4398.0,696487.0,the mindy project,"[2012, 2004]",the beauty project,2005.0
2704,571.0,727630.0,the real hustle,"[2006, 2003]",the hustle,2008.0
2711,2085.0,375807.0,kiss kiss,"[2010, 2008]",kiss,2006.0
2728,5102.0,272557.0,out of sight,1966,gift of sight,1961.0
2741,3770.0,835786.0,wasting away,"[2007, 1985]",wasting away,2007.0
2742,4874.0,823986.0,veronika decides to die,"[2009, 2000]",veronika decides to die,2009.0
2743,5066.0,823986.0,veronika decides to die,"[2009, 1994]",veronika decides to die,2009.0
2745,5312.0,779755.0,things to do,2006,things to do,2006.0
2763,6365.0,618422.0,scam,"[1993, 2001]",scam,2001.0
2764,2410.0,618422.0,scam,"[1993, 2001]",scam,2001.0
2770,3686.0,427285.0,life,"[1999, 1994]",life,2000.0
2771,6896.0,427285.0,life,"[1999, 2001]",life,2000.0
2773,1119.0,427285.0,life,"[1999, 2001]",life,2000.0
2776,5477.0,342249.0,io e te,2012,io e te,2012.0
2778,699.0,454739.0,new best friend,"[2002, 1997]",man's best friend,1993.0
2783,6504.0,804148.0,two tickets to paradise,2006,two tickets to paradise,2011.0
2789,2783.0,854904.0,xanadu,"[1980, 1982]",xanadu,1980.0
2793,346.0,743294.0,the movie orgy,"[1968, 1963]",the movie orgy,1968.0
2808,763.0,546449.0,man of the year,"[2006, 1985]",party of the year,2005.0
2812,3776.0,774448.0,the wendell baker story,"[2005, 1971]",the wendell baker story,2005.0
2813,5450.0,774448.0,the wendell baker story,"[2005, 1971]",the wendell baker story,2005.0
2819,1519.0,111570.0,going the distance,"[2010, 2008]",bridging the distance,2013.0
2820,549.0,446906.0,alice in wonderland,2010,miv in wonderland,2015.0
2830,3403.0,39206.0,after the sunset,2004,after the sun,2009.0
2832,2356.0,501544.0,the neighbors,"[2012, 2009]",neighbors,2008.0
2833,2947.0,452189.0,making love,1982,making love,1982.0
2845,6071.0,527585.0,once upon a time,2011,once upon a time in bangkok,2009.0
2846,7146.0,527585.0,once upon a time,"[2011, 1957]",once upon a time in bangkok,2009.0
2850,2180.0,100206.0,black and blue,"[1981, 1972]",black and blue,1981.0
2852,3121.0,35844.0,act one,"[2005, 1988]",act one,2005.0
2853,7146.0,527616.0,once upon a time,"[2011, 1957]",once upon a time in space,2016.0
2854,6071.0,527616.0,once upon a time,2011,once upon a time in space,2016.0
2863,3328.0,765741.0,the help,2011,the summer help,2016.0
2864,6646.0,765741.0,the help,"[2011, 2005]",the summer help,2016.0
2876,2587.0,337261.0,indian summer,1993,indian summer,1996.0
2877,2425.0,337261.0,indian summer,"[1993, 1974]",indian summer,1996.0
2878,4582.0,467083.0,memphis rising: elvis returns,"[2011, 1969]",memphis rising: elvis returns,2011.0
2879,891.0,664916.0,stingray,"[1985, 2008]",stingray sam,2009.0
2887,2485.0,833484.0,walk on boy,2012,walk on by,2014.0
2889,6315.0,759331.0,the secret life of bees,"[2008, 1979]",the secret life of marionettes,2013.0
2890,706.0,759331.0,the secret life of pets,"[2016, 1975]",the secret life of marionettes,2013.0
2913,2378.0,123323.0,carts of darkness,"[2008, 2006]",candle of darkness,2012.0
2915,2578.0,616880.0,saturday night live,"[1975, 2007]",saturday night,2011.0
2920,6743.0,616880.0,saturday night live,"[1975, 2009]",saturday night,2011.0
2923,1168.0,616880.0,saturday night live,"[1975, 2009]",saturday night,2011.0
2924,6291.0,616880.0,saturday night live,"[1975, 2007]",saturday night,2011.0
2927,2776.0,616880.0,saturday night live,"[1975, 2006]",saturday night,2011.0
2928,5853.0,616880.0,saturday night live,"[1975, 2007]",saturday night,2011.0
2935,1821.0,616880.0,saturday night live,"[1975, 2010]",saturday night,2011.0
2937,5416.0,616880.0,saturday night live,"[1975, 2008]",saturday night,2011.0
2938,6443.0,616880.0,saturday night live,"[1975, 2006]",saturday night,2011.0
2945,5504.0,616880.0,saturday night live,"[1975, 2009]",saturday night,2011.0
2946,2442.0,616880.0,saturday night live,"[1975, 2008]",saturday night,2011.0
2951,2474.0,616880.0,saturday night live,"[1975, 2007]",saturday night,2011.0
2952,6579.0,616880.0,saturday night live,"[1975, 2006]",saturday night,2011.0
2959,7140.0,616880.0,saturday night live,"[1975, 2007]",saturday night,2011.0
2965,5162.0,688148.0,teresa brewer and the firehouse five plus two,"[1951, 1990]",teresa brewer and the firehouse five plus two,1951.0
2966,5712.0,688148.0,teresa brewer and the firehouse five plus two,"[1951, 1991]",teresa brewer and the firehouse five plus two,1951.0
2969,3178.0,858703.0,yeolhansi,"[2013, 1971]",yeolhansi,2013.0
2972,6078.0,201600.0,down,2001,down,2001.0
2981,939.0,108923.0,boy eats girl,"[2005, 2003]",boy meets girl,2006.0
2982,114.0,108923.0,boy eats girl,"[2005, 2003]",boy meets girl,2006.0
2990,6938.0,741479.0,call the midwife,"[2012, 1956]",the midwife,2012.0
2991,550.0,741479.0,call the midwife,"[2012, 1992]",the midwife,2012.0
2997,2835.0,521938.0,of all the things,"[2008, 1985]",of all the things,2012.0
3003,3132.0,739535.0,woman in the mirror,2013,the man in the mirror,2012.0
3011,2197.0,690059.0,sing sing thanksgiving,"[1974, 2000]",thanksgiving,2005.0
3013,5690.0,839215.0,welcome to the 80s,"[2009, 1981]",welcome to the zoo,2012.0
3014,1134.0,839215.0,welcome to the 80s,"[2009, 1998]",welcome to the zoo,2012.0
3015,6805.0,839215.0,welcome to the 80s,"[2009, 1992]",welcome to the zoo,2012.0
3016,3244.0,839215.0,welcome to the 80s,"[2009, 1986]",welcome to the zoo,2012.0
3017,174.0,839215.0,welcome to the 80s,"[2009, 1988]",welcome to the zoo,2012.0
3018,2251.0,839215.0,welcome to the 80s,"[2009, 1985]",welcome to the zoo,2012.0
3019,3814.0,839215.0,welcome to the 80s,"[2009, 2006]",welcome to the zoo,2012.0
3020,4370.0,839215.0,welcome to the rileys,2010,welcome to the zoo,2012.0
3021,1817.0,839215.0,welcome to the 80s,"[2009, 1980]",welcome to the zoo,2012.0
3022,837.0,839215.0,welcome to the 80s,2009,welcome to the zoo,2012.0
3023,1894.0,839215.0,welcome to the 80s,"[2009, 2006]",welcome to the zoo,2012.0
3024,2414.0,839215.0,welcome to the 80s,"[2009, 1981]",welcome to the zoo,2012.0
3025,5001.0,839215.0,welcome to the 80s,"[2009, 1988]",welcome to the zoo,2012.0
3026,2966.0,839215.0,welcome to the rileys,"[2010, 2007]",welcome to the zoo,2012.0
3027,4088.0,839215.0,welcome to the 80s,"[2009, 2006]",welcome to the zoo,2012.0
3028,4565.0,839215.0,welcome to the 80s,2009,welcome to the zoo,2012.0
3029,2038.0,839215.0,welcome to the 80s,"[2009, 1980]",welcome to the zoo,2012.0
3039,5360.0,180562.0,der krieger und die kaiserin,"[2000, 1999]",der krieger und die kaiserin,2000.0
3041,3532.0,868131.0,zoom,"[2006, 2000]",zoom,2007.0
3042,743.0,868131.0,zoom,"[2006, 2001]",zoom,2007.0
3043,3323.0,639562.0,siete mesas de billar franc�s,"[2007, 2005]",siete mesas de billar franc?s,2007.0
3046,1848.0,695006.0,the bachelorette,"[2003, 2009]",the bachelorette party,2014.0
3058,4690.0,171081.0,dawn of the dead,2004,dawna of the dead,2008.0
3059,1103.0,68568.0,ashes to ashes,"[2008, 1980]",ashes to ashes,2010.0
3060,3027.0,720932.0,the boy with the hungry eyes,1970,the girl with the hungry eyes,1967.0
3061,6981.0,729601.0,the jazz singer,1980,the jazz singer,1980.0
3063,5749.0,695121.0,the bag man,"[2014, 1969]",the bad man,2015.0
3076,1617.0,759346.0,the secret life of walter mitty,"[2013, 1979]",the secret life of walter mitty,2013.0
3077,3713.0,515101.0,now & forever,"[2002, 1999]",now & forever,2002.0
3078,3328.0,725352.0,the help,2011,the help,2011.0
3079,6646.0,725352.0,the help,"[2011, 2005]",the help,2011.0
3086,2356.0,744743.0,the neighbors,"[2012, 2009]",the new neighbors,2009.0
3087,2480.0,270727.0,get over it,"[2001, 1999]",get over it,1996.0
3098,4309.0,47174.0,all the wilderness,"[2014, 2007]",all the wilderness,2014.0
3110,5146.0,441325.0,love and music,1971,love and music,1971.0
3111,452.0,441325.0,love and music,1971,love and music,1971.0
3116,5433.0,276930.0,goin to town,"[1935, 2006]",goin' to town,1935.0
3117,350.0,323791.0,ill believe you,"[2006, 2005]",i'll believe you,2006.0
3118,518.0,245597.0,fifty,"[1999, 1998]",fifty,1999.0
3119,3836.0,245597.0,fifty,1999,fifty,1999.0
3123,3215.0,774230.0,the wedding date,"[2005, 1963]",the wedding,2001.0
3125,5800.0,774230.0,the wedding singer,"[1998, 1984]",the wedding,2001.0
3126,685.0,774230.0,the wedding date,"[2005, 1963]",the wedding,2001.0
3127,2753.0,774230.0,the wedding tackle,"[2000, 1969]",the wedding,2001.0
3128,4180.0,774230.0,the wedding singer,"[1998, 1984]",the wedding,2001.0
3129,215.0,774230.0,the wedding tackle,"[2000, 1979]",the wedding,2001.0
3147,5636.0,471538.0,midnight heat,"[2007, 1987]",midnight,2005.0
3148,2662.0,471538.0,midnight heat,"[2007, 1984]",midnight,2005.0
3165,1145.0,762896.0,the soul of a man,"[2003, 1931]",the soul of a man,2003.0
3166,2726.0,762896.0,the soul of a man,2003,the soul of a man,2003.0
3167,1790.0,762896.0,the soul of a man,"[2003, 1931]",the soul of a man,2003.0
3168,1791.0,762896.0,the soul of a man,"[2003, 1931]",the soul of a man,2003.0
3169,3844.0,762896.0,the soul of a man,"[2003, 1993]",the soul of a man,2003.0
3170,1300.0,762896.0,the soul of a man,"[2003, 1964]",the soul of a man,2003.0
3171,2867.0,762896.0,the soul of a man,"[2003, 1991]",the soul of a man,2003.0
3172,2914.0,762896.0,the soul of a man,"[2003, 1970]",the soul of a man,2003.0
3173,6581.0,762896.0,the soul of a man,"[2003, 1964]",the soul of a man,2003.0
3174,6582.0,762896.0,the soul of a man,"[2003, 1964]",the soul of a man,2003.0
3176,6771.0,697579.0,the sale,"[2015, 1993]",the big sale,2012.0
3178,2563.0,781782.0,threat,"[2006, 2003]",threat,2010.0
3179,4366.0,781782.0,threat,2006,threat,2010.0
3180,482.0,781782.0,threat,"[2006, 2001]",threat,2010.0
3182,5337.0,147922.0,the comedian,"[2012, 2001]",comedian,2013.0
3187,5448.0,633221.0,shes having a baby,"[1988, 1991]",she's having a baby,1988.0
3199,4912.0,853547.0,worst case scenario,2013,worst case scenario,2014.0
3217,4760.0,676181.0,sweet november,2001,sweet november,2001.0
3218,6235.0,731875.0,the look of love,"[2013, 1996]",the language of love,2013.0
3219,4953.0,731875.0,the edge of love,2008,the language of love,2013.0
3224,2995.0,89709.0,believe me,"[2014, 2007]",believe,2015.0
3238,157.0,699139.0,the mindy project,"[2012, 2004]",the body project,2011.0
3239,1281.0,699139.0,the mindy project,"[2012, 1976]",the body project,2011.0
3240,4398.0,699139.0,the mindy project,"[2012, 2004]",the body project,2011.0
3241,6454.0,699139.0,the mindy project,2012,the body project,2011.0
3242,6140.0,699139.0,the mindy project,"[2012, 1986]",the body project,2011.0
3253,1485.0,152500.0,copa de elite,2014,copa de elite,2014.0
3267,5933.0,774930.0,the whos tommy  the amazing journey,1993,the who's tommy  the amazing journey,1993.0
3271,5102.0,536579.0,out of sight,1966,out of sight,1966.0
3287,6071.0,527523.0,once upon a time,2011,once upon a mime,2013.0
3288,7146.0,527523.0,once upon a time,"[2011, 1957]",once upon a mime,2013.0
3290,7024.0,454577.0,man on wire,2008,man on fire,2009.0
3292,6664.0,314216.0,house of 9,"[2005, 2003]",house of love,2000.0
3293,2258.0,314216.0,house of 9,"[2005, 2003]",house of love,2000.0
3295,4525.0,656698.0,space is the place,"[1974, 1994]",space is the place,1974.0
3296,991.0,656698.0,space is the place,"[1974, 1994]",space is the place,1974.0
3297,6483.0,767960.0,the thomas crown affair,1999,the thomas crown affair,1999.0
3298,7172.0,832787.0,waiting for the light,"[1990, 1962]",waiting for the light,1990.0
3299,6538.0,832787.0,waiting for the light,"[1990, 2008]",waiting for the light,1990.0
3300,6636.0,832787.0,waiting for the light,"[1990, 1966]",waiting for the light,1990.0
3315,6583.0,512488.0,norbit,"[2007, 1992]",norbit,2007.0
3316,3874.0,716894.0,the firm,"[2009, 1982]",the firm,2004.0
3317,5750.0,587837.0,reason to kill,2013,reasons to kill,2015.0
3336,4522.0,591872.0,remote control,"[1930, 1973]",remote control,1930.0
3343,2371.0,746776.0,the way,"[2010, 1972]",the only way,1970.0
3346,568.0,375982.0,kiss the girls,"[1997, 1989]",kiss the girls goodbye,1997.0
3347,429.0,736160.0,the lonely ones,"[2006, 2004]",the lonely,2009.0
3348,6277.0,239585.0,family meeting,2007,family meeting,2011.0
3349,7101.0,813145.0,une nouvelle amie,"[2014, 1978]",une nouvelle amie,2014.0
3355,3639.0,206827.0,dumb and dumber to,"[2014, 1979]",dumb and dumber to,2014.0
3356,4358.0,206827.0,dumb and dumber to,2014,dumb and dumber to,2014.0
3358,11.0,721914.0,the good shepherd,"[2006, 1998]",the good shepherd,2004.0
3362,595.0,730706.0,the crying game,"[1992, 1979]",the killing game,1988.0
3363,139.0,730706.0,the crying game,"[1992, 1968]",the killing game,1988.0
3364,5955.0,730706.0,the crying game,"[1992, 1968]",the killing game,1988.0
3365,132.0,207222.0,duplicity,"[2009, 2005]",duplicity,2013.0
3372,5462.0,719987.0,the girl,2012,the georgia girl,2015.0
3378,2458.0,655326.0,soul mates,"[2008, 2001]",soul mates,2007.0
3379,6458.0,743038.0,the motel life,"[2012, 2002]",the motel life,2012.0
3383,1135.0,389274.0,looking: the movie,2016,l: the movie,2013.0
3386,7210.0,677108.0,sydney,"[1996, 2008]",sydney,2011.0
3392,5716.0,243191.0,feestje,2004,feestje,2004.0
3398,2970.0,734500.0,the libertines: there are no innocent bystanders,2011,the libertines: there are no innocent bystanders,2011.0
3417,6664.0,314301.0,house of 9,"[2005, 2003]",house of wong,2008.0
3418,2258.0,314301.0,house of 9,"[2005, 2003]",house of wong,2008.0
3419,4360.0,314301.0,house of wax,"[2005, 2004]",house of wong,2008.0
3427,545.0,57569.0,angel,"[1999, 1998]",angel,2004.0
3428,6669.0,57569.0,angel,"[1999, 1981]",angel,2004.0
3432,6071.0,527588.0,once upon a time,2011,once upon a time in detroit,2016.0
3433,7146.0,527588.0,once upon a time,"[2011, 1957]",once upon a time in detroit,2016.0
3434,4448.0,768522.0,the box,2009,the tin box,2013.0
3435,3549.0,95765.0,big mommas house,2000,big momma's house,2000.0
3436,7136.0,603713.0,roskisprinssi,2011,roskisprinssi,2011.0
3439,6168.0,745885.0,the l word,"[2004, 2003]",the o word,2007.0
3440,4404.0,745885.0,the l word,"[2004, 2003]",the o word,2007.0
3441,6492.0,745885.0,the l word,"[2004, 2006]",the o word,2007.0
3450,1153.0,748332.0,the party game,"[1970, 1967]",the party,1962.0
3454,6235.0,736566.0,the look of love,"[2013, 1996]",the look of love,2015.0
3466,2216.0,202604.0,dread,"[2009, 2008]",dread,2012.0
3468,2178.0,690911.0,the interview,"[2014, 2009]",the (non) interview,2015.0
3469,5809.0,690911.0,the interview,"[2014, 2009]",the (non) interview,2015.0
3483,2856.0,723127.0,the greatest,"[2009, 2007]",the greatest gift,2008.0
3503,4033.0,712076.0,the drifter,"[1965, 2005]",the drifter,1970.0
3504,596.0,712076.0,the drifter,"[1965, 1991]",the drifter,1970.0
3505,1158.0,712076.0,the drifter,"[1965, 1990]",the drifter,1970.0
3506,4050.0,712076.0,the drifter,"[1965, 1991]",the drifter,1970.0
3507,2538.0,761731.0,the skeleton twins,2014,the skeleton boy,2009.0
3514,1501.0,528506.0,one night stand,"[2010, 1989]",one knight stand,2014.0
3518,5110.0,815025.0,unreal,"[2015, 2006]",unreal,2011.0
3519,6664.0,314217.0,house of 9,"[2005, 2003]",house of luk,2001.0
3520,2258.0,314217.0,house of 9,"[2005, 2003]",house of luk,2001.0
3522,4448.0,717864.0,the box,2009,the focus box,2011.0
3523,4316.0,709507.0,the dream,"[2014, 2003]",the deepest dream,2012.0
3524,879.0,709507.0,the dream,"[2014, 2003]",the deepest dream,2012.0
3528,6877.0,672630.0,super,2010,super,2015.0
3529,5182.0,165744.0,dancing with the stars,"[2005, 2008]",dancing with the pros,2005.0
3530,6402.0,165744.0,dancing with the stars,"[2005, 1989]",dancing with the pros,2005.0
3531,6439.0,165744.0,dancing with the stars,"[2005, 2009]",dancing with the pros,2005.0
3532,433.0,165744.0,dancing with the stars,"[2005, 2003]",dancing with the pros,2005.0
3533,3025.0,165744.0,dancing with the stars,"[2004, 1992]",dancing with the pros,2005.0
3534,4595.0,165744.0,dancing with the stars,2005,dancing with the pros,2005.0
3536,1713.0,773796.0,the waterboy,"[1998, 2008]",the waterboy,1998.0
3542,1983.0,244921.0,song of the range,1944,feud of the range,1939.0
3543,6502.0,763131.0,this space between us,1999,the space between us,2003.0
3544,3764.0,591661.0,remember me,"[2010, 1999]",remember to forget me,2013.0
3551,557.0,272862.0,gimme shelter,1970,gimme shelter,1970.0
3552,7081.0,272862.0,gimme shelter,"[1970, 1973]",gimme shelter,1970.0
3553,3421.0,537140.0,outnumbered,2007,outnumbered,2011.0
3565,437.0,661688.0,standing still,"[2005, 1974]",standing still,2000.0
3577,5669.0,508992.0,control,"[2007, 1977]",no control,2011.0
3578,6209.0,508992.0,control,"[2007, 1977]",no control,2011.0
3579,1912.0,508992.0,control,"[2007, 1969]",no control,2011.0
3580,455.0,508992.0,control,"[2007, 1969]",no control,2011.0
3582,6854.0,745524.0,the affair,"[2014, 1988]",the nobistor affair,2017.0
3583,4396.0,745524.0,the affair,"[2014, 1974]",the nobistor affair,2017.0
3585,5690.0,839145.0,welcome to the 80s,"[2009, 1981]",welcome to the bubs,2013.0
3586,1134.0,839145.0,welcome to the 80s,"[2009, 1998]",welcome to the bubs,2013.0
3587,6805.0,839145.0,welcome to the 80s,"[2009, 1992]",welcome to the bubs,2013.0
3588,3244.0,839145.0,welcome to the 80s,"[2009, 1986]",welcome to the bubs,2013.0
3589,174.0,839145.0,welcome to the 80s,"[2009, 1988]",welcome to the bubs,2013.0
3590,2251.0,839145.0,welcome to the 80s,"[2009, 1985]",welcome to the bubs,2013.0
3591,3814.0,839145.0,welcome to the 80s,"[2009, 2006]",welcome to the bubs,2013.0
3592,4370.0,839145.0,welcome to the rileys,2010,welcome to the bubs,2013.0
3593,1817.0,839145.0,welcome to the 80s,"[2009, 1980]",welcome to the bubs,2013.0
3594,837.0,839145.0,welcome to the 80s,2009,welcome to the bubs,2013.0
3595,1894.0,839145.0,welcome to the 80s,"[2009, 2006]",welcome to the bubs,2013.0
3596,2414.0,839145.0,welcome to the 80s,"[2009, 1981]",welcome to the bubs,2013.0
3597,5001.0,839145.0,welcome to the 80s,"[2009, 1988]",welcome to the bubs,2013.0
3598,2966.0,839145.0,welcome to the rileys,"[2010, 2007]",welcome to the bubs,2013.0
3599,4565.0,839145.0,welcome to the 80s,2009,welcome to the bubs,2013.0
3600,2038.0,839145.0,welcome to the 80s,"[2009, 1980]",welcome to the bubs,2013.0
3601,4088.0,839145.0,welcome to the 80s,"[2009, 2006]",welcome to the bubs,2013.0
3613,5583.0,711444.0,the dilemma,"[2011, 2006]",the doll dilemma,2013.0
3615,4496.0,667907.0,strike!,"[1998, 1965]",strike!,2001.0
3617,5983.0,411119.0,le premier cercle,"[2009, 2007]",le cercle,2012.0
3618,1471.0,411119.0,le premier cercle,"[2009, 2007]",le cercle,2012.0
3619,6880.0,411119.0,le premier cercle,"[2009, 2006]",le cercle,2012.0
3622,6669.0,57561.0,angel,"[1999, 1981]",angel,1982.0
3630,2598.0,697321.0,the big empty,"[2005, 2000]",the big city,2010.0
3635,4611.0,555311.0,phil ochs: there but for fortune,"[2010, 1965]",phil ochs: there but for fortune,2010.0
3636,3727.0,555311.0,phil ochs: there but for fortune,"[2010, 1970]",phil ochs: there but for fortune,2010.0
3637,4979.0,555311.0,phil ochs: there but for fortune,"[2010, 1965]",phil ochs: there but for fortune,2010.0
3638,1964.0,744022.0,the naked mile,"[2006, 2000]",the naked eye,1995.0
3645,3717.0,476093.0,miss match,2003,miss match,2007.0
3646,2995.0,89747.0,believe me,"[2014, 2007]",believe you me,2011.0
3648,3023.0,850992.0,without limits,1998,without limits,1998.0
3662,7134.0,589189.0,revenge,2011,red revenge,2010.0
3684,6656.0,482408.0,more,1969,more,1969.0
3687,3329.0,586689.0,ray,2004,ray,2003.0
3688,521.0,586689.0,ray,"[2004, 1985]",ray,2003.0
3689,6698.0,586689.0,ray,2004,ray,2003.0
3690,6971.0,586689.0,ray,2004,ray,2003.0
3703,6854.0,745916.0,the affair,"[2014, 1988]",the oasis affair,2014.0
3704,4396.0,745916.0,the affair,"[2014, 1974]",the oasis affair,2014.0
3709,7147.0,841241.0,what planet are you from?,"[2000, 1957]",what planet are you from?,2000.0
3710,1405.0,841241.0,what planet are you from?,"[2000, 1974]",what planet are you from?,2000.0
3716,6802.0,189807.0,die schlikkerfrauen,"[2014, 1974]",die schlikkerfrauen,2014.0
3731,4971.0,636578.0,shooting fish,"[1997, 1968]",shooting fish,1997.0
3732,5773.0,757066.0,the roommate,2011,the roommate (ii),2010.0
3733,2832.0,757066.0,the roommate,"[2011, 2009]",the roommate (ii),2010.0
3734,4559.0,757066.0,the roommate,"[2011, 2008]",the roommate (ii),2010.0
3735,2614.0,736895.0,the lost moment,1947,the lost moment,1947.0
3739,2650.0,763545.0,the spirit of 76,"[1990, 1973]",the spirit of pushkin,1994.0
3740,5918.0,763545.0,the spirit of 76,"[1990, 1973]",the spirit of pushkin,1994.0
3741,3963.0,763545.0,the spirit of 76,1990,the spirit of pushkin,1994.0
3742,5115.0,763545.0,the spirit of 76,"[1990, 1976]",the spirit of pushkin,1994.0
3743,7092.0,743503.0,the hunter,"[2011, 1984]",the mushroom hunter,2013.0
3750,122.0,86882.0,beautiful  beautiful,2011,beautiful ink,2016.0
3751,7167.0,86882.0,beautiful  beautiful,2011,beautiful ink,2016.0
3753,1341.0,538405.0,p.o.v.,"[1988, 2003]",p.o.v.,2000.0
3754,1342.0,538405.0,p.o.v.,"[1988, 2003]",p.o.v.,2000.0
3766,4839.0,583675.0,rainbow,"[1995, 1994]",rainbow,2000.0
3769,4953.0,740258.0,the edge of love,2008,the mask of love,2012.0
3770,6235.0,740258.0,the look of love,"[2013, 1996]",the mask of love,2012.0
3771,4104.0,87160.0,beauty and the beast,"[2012, 1970]",beauty and the bun,2014.0
3772,6742.0,510954.0,noble,"[2014, 1988]",noble,2016.0
3775,6235.0,720155.0,the look of love,"[2013, 1996]",the ghost of love,2011.0
3777,771.0,485676.0,baseball,"[1994, 1997]",mr. baseball,1992.0
3789,6947.0,689455.0,the texas chainsaw massacre,2003,texas political chainsaw massacre,2002.0
3793,5805.0,187549.0,diciotto anni dopo,"[2010, 1988]",diciotto anni dopo,2010.0
3794,4756.0,421775.0,les dents de la nuit,"[2008, 2006]",les contes de la nuit,2011.0
3796,122.0,791017.0,beautiful  beautiful,2011,too beautiful,2016.0
3797,7167.0,791017.0,beautiful  beautiful,2011,too beautiful,2016.0
3800,6749.0,776835.0,the wrecking crew!,"[2008, 1967]",the wrecking crew,1968.0
3801,5279.0,776835.0,the wrecking crew!,"[2008, 1968]",the wrecking crew,1968.0
3803,4991.0,776835.0,the wrecking crew!,"[2008, 1968]",the wrecking crew,1968.0
3804,1695.0,756415.0,the river,"[2012, 1988]",the river run,2011.0
3828,6005.0,766304.0,the coming thing,1970,the swing thing,1972.0
3837,6492.0,743978.0,the l word,"[2004, 2006]",the n word,2011.0
3840,605.0,354480.0,jimi plays berkeley,"[1971, 1989]",jimi plays berkeley,1971.0
3841,2401.0,354480.0,jimi plays berkeley,"[1971, 1989]",jimi plays berkeley,1971.0
3845,2856.0,723188.0,the greatest,"[2009, 2007]",the greatest song,2009.0
3848,302.0,431321.0,little deaths,"[2011, 2009]",little deaths,2015.0
3860,83.0,766220.0,the sweet lady with the nasty voice,2008,the sweet lady with the nasty voice,2008.0
3861,4944.0,766220.0,the sweet lady with the nasty voice,2008,the sweet lady with the nasty voice,2008.0
3862,1865.0,766220.0,the sweet lady with the nasty voice,"[2008, 2003]",the sweet lady with the nasty voice,2008.0
3867,4598.0,254329.0,fool for love,"[1985, 1995]",for your love,1997.0
3872,5479.0,275957.0,go for it,"[2016, 1985]",go for it!,2011.0
3886,5156.0,762473.0,the social network,"[2010, 1996]",the social suicide network,2011.0
3887,5993.0,184062.0,desperado,1995,desperado,1995.0
3888,7225.0,666681.0,strange planet,"[1999, 1977]",strange planet,1999.0
3896,285.0,667212.0,stream,2009,stream,2008.0
3900,1050.0,86540.0,the heat,"[2013, 2007]",beat the heat,2015.0
3901,1268.0,86540.0,the heat,"[2013, 2007]",beat the heat,2015.0
3904,3772.0,513000.0,northern soul,"[2014, 1988]",northern soul,2014.0
3905,162.0,260256.0,friends with kids,"[2011, 2005]",friends with benefits,2011.0
3908,577.0,506609.0,night of the creeps,"[1986, 1985]",night of the creeps,1986.0
3909,4854.0,506609.0,night of the demons,"[2009, 1990]",night of the creeps,1986.0
3910,6960.0,506609.0,night of the demons,1988,night of the creeps,1986.0
3911,841.0,506609.0,night of the creeps,1986,night of the creeps,1986.0
3914,5425.0,609615.0,the sacrament,2013,sacrament,2008.0
3915,3263.0,609615.0,the sacrament,2013,sacrament,2008.0
3918,719.0,335454.0,in the land of women,2007,in the land of g-d,2009.0
3922,3739.0,867896.0,zombified 3d,2016,zombified 3d,2016.0
3925,4104.0,87148.0,beauty and the beast,"[2012, 1970]",beauty and the beasties,2007.0
3930,3604.0,491715.0,my father the hero,1994,my father the hero,1994.0
3934,660.0,165397.0,dance with me,1998,dance with me,2003.0
3935,679.0,646586.0,slipp jimmy fri,"[2006, 1982]",slipp jimmy fri,2006.0
3940,3243.0,730798.0,joe the king,"[1999, 1989]",the king,2002.0
3947,5423.0,720457.0,the girl next door,"[2004, 2003]",the girl next door,2003.0
3949,331.0,527631.0,once upon a time in the midlands,2002,once upon a time in the cia,2007.0
3950,7146.0,527631.0,once upon a time,"[2011, 1957]",once upon a time in the cia,2007.0
3951,6071.0,527631.0,once upon a time,2011,once upon a time in the cia,2007.0
3952,5393.0,731580.0,the lady in red,"[1979, 2005]",the lady in white,2010.0
3963,1222.0,799554.0,true love and chaos,"[1997, 1967]",true love and chaos,1997.0
3965,1366.0,834537.0,wanted: dead or alive,"[1987, 1940]",wanted: dead or alive,1984.0
3971,4953.0,758590.0,the edge of love,2008,the science of love,2005.0
3972,208.0,339737.0,insomnia,2002,insomnia,2006.0
3981,1200.0,736559.0,the killing of america,1981,the look of america,1977.0
3998,6097.0,749383.0,the perfect storm,"[2000, 1990]",the perfect stranger,2005.0
4000,588.0,293526.0,harry brown,2009,harry brown,2009.0
4001,612.0,836242.0,water,"[1985, 1979]",water power,1977.0
